id,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49,Target_50,Target_51,Target_52,Target_53,Target_54,Target_55,Target_56,Target_57,Target_58,Target_59,Target_60,Target_61,Target_62,Target_63,Target_64,Target_65,Target_66,Target_67,Target_68,Target_69,Target_70,Target_71,Target_72,Target_73,Target_74,Target_75,Target_76,Target_77,Target_78,Target_79,Target_80,Target_81,Target_82,Target_83,Target_84,Target_85,Target_86,Target_87,Target_88,Target_89,Target_90,Target_91,Target_92,Target_93,Target_94,Target_95,Target_96,Target_97,Target_98,Target_99,Target_100,Target_101,Target_102,Target_103,Target_104,Target_105,Target_106,Target_107,Target_108,Target_109,Target_110,Target_111,Target_112,Target_113,Target_114,Target_115,Target_116,Target_117,Target_118,Target_119,Target_120,Target_121,Target_122,Target_123,Target_124
id_0uwv1ud4nw,0.00055,0.04625274194401707,0.00055,0.009500845222848716,0.010840296042304206,0.0075195313945776885,0.00055,0.00055,0.00055,0.00055,0.00055,0.028532225279001615,0.00055,0.00055,0.00055,0.00055,0.010797880668497632,0.00055,0.00055,0.03129440478008625,0.014610104258029836,0.00055,0.040258639815007116,0.03548763391412059,0.004651327984043053,0.06142585255228028,0.08215033282979899,0.014513120047155003,0.019493830796847456,0.02614593053536421,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03352971294190862,0.00055,0.006166771806266508,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01833531348060147,0.00055,0.08629243323790545,0.00055,0.00055,0.00055,0.00055,0.02617016819168703,0.004517933818268052,0.00055,0.00055,0.00055,0.0321347958105385,0.04189790598843207,0.014835719229355813,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.029913062221256614,0.06924366587025728,0.006757068370532989,0.01947560676329557,0.033398603637711355,0.005622640272594628,0.022210567164536406,0.04685154228722517,0.029542629220717494,0.00055,0.00055,0.00055,0.006647070914733889,0.00055,0.00055,0.00055,0.004569857651194332,0.00055,0.011719287897342872,0.00055,0.0066929451596581925,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_lmj26d1yw1,0.00055,0.03578797300958205,0.00055,0.007952222959804744,0.009528050716542672,0.011874228471495617,0.00055,0.00055,0.00055,0.00055,0.00055,0.04141545483009883,0.00055,0.00055,0.00055,0.00055,0.011686171137396905,0.00055,0.00055,0.026753955539118236,0.018612649640659774,0.00055,0.03493994228004697,0.04822745928124479,0.00342285832189266,0.04102023173205725,0.06629557054416027,0.010537996721610817,0.030564846727376877,0.021008201814559892,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.028429316520464026,0.00055,0.0065415844087722665,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01438433480266874,0.00055,0.06097440280416557,0.00055,0.00055,0.00055,0.00055,0.021184043176971364,0.005394091138057078,0.00055,0.00055,0.00055,0.03441482937897264,0.03935372575644086,0.01141620478052989,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.046595137197926136,0.08917651033512905,0.007205583612505825,0.03306119504015999,0.06277365214372795,0.005107198025206703,0.022821349858318307,0.038223112917912014,0.020810451239292566,0.00055,0.00055,0.00055,0.007793268293786734,0.00055,0.00055,0.00055,0.002896103107116588,0.00055,0.01715347902290409,0.00055,0.004662612711323233,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_w9i288ruyd,0.00055,0.0276081064025687,0.00055,0.0067809932071994875,0.00830935878950285,0.00841221031075257,0.00055,0.00055,0.00055,0.00055,0.00055,0.0233395917984696,0.00055,0.00055,0.00055,0.00055,0.013756567572547876,0.00055,0.00055,0.04024201981995523,0.02272803496514417,0.00055,0.03546679426413193,0.04252647593514412,0.0035555067031483112,0.049977317539573185,0.05671983160187399,0.00885698868287424,0.03290682470356604,0.01811951907924448,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.021599713436793153,0.00055,0.006871671583215155,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.015092455276439872,0.00055,0.06501372406482372,0.00055,0.00055,0.00055,0.00055,0.017507254638767875,0.005592765075631887,0.00055,0.00055,0.00055,0.040889708915317534,0.04285911031182586,0.006988340766439156,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.043169818864804,0.05714728888066132,0.005409102540908839,0.030808278462096085,0.07383276446021261,0.005049587631079172,0.037564129074158244,0.05116247177293019,0.027383268418833605,0.00055,0.00055,0.00055,0.004801556024665012,0.00055,0.00055,0.00055,0.003632845519208735,0.00055,0.03483229277937083,0.00055,0.003485710126120388,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_qyg6t0kgg8,0.00055,0.02446093971529053,0.00055,0.005229301628031987,0.008376283879516097,0.01432804694657423,0.00055,0.00055,0.00055,0.00055,0.00055,0.016290016770796296,0.00055,0.00055,0.00055,0.00055,0.03817691193458049,0.00055,0.00055,0.06688098752118103,0.043113469380669046,0.00055,0.06228310555438107,0.03344193565641725,0.003680205383067589,0.0732303434261386,0.08206922306877285,0.009919018038823484,0.025711260911253996,0.03362333434209946,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.027899029473413477,0.00055,0.006114107938534218,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00790697665881265,0.00055,0.055295104449073,0.00055,0.00055,0.00055,0.00055,0.011951470259272132,0.003039821828734469,0.00055,0.00055,0.00055,0.03583988126326152,0.053082516878753164,0.015067976577151976,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.044937103085280115,0.03099097556562826,0.0031448952490402402,0.02537102614486436,0.05220082815139675,0.005876478143720531,0.015417895413431073,0.029642451324911355,0.012979819855061156,0.00055,0.00055,0.00055,0.00336132755930594,0.00055,0.00055,0.00055,0.004579149602367811,0.00055,0.010682481135576505,0.00055,0.0038042992848153364,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_mc8itux8lt,0.00055,0.017005926694777605,0.00055,0.005474710657404982,0.008487869004484247,0.011732338076669143,0.00055,0.00055,0.00055,0.00055,0.00055,0.012783632143288032,0.00055,0.00055,0.00055,0.00055,0.032485085726140166,0.00055,0.00055,0.09502331584306023,0.04809804600229858,0.00055,0.08750696754257412,0.03532383913666718,0.004283201166062108,0.05919174573015869,0.044404944745983985,0.0059488476369863215,0.03661194765396715,0.05266781061071289,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01250539554668249,0.00055,0.006930817367540509,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.006903362164806257,0.00055,0.03220553589678828,0.00055,0.00055,0.00055,0.00055,0.006892937464158419,0.0026394782111057355,0.00055,0.00055,0.00055,0.039920127417545595,0.06871764756213697,0.009469234239483435,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04058857871001845,0.02117297724456805,0.0030262150505487393,0.02063844423264946,0.09002742132008568,0.004451213127206834,0.010718196747329805,0.028070115020231913,0.01348156431732073,0.00055,0.00055,0.00055,0.0027705576799093076,0.00055,0.00055,0.00055,0.0061446272691163565,0.00055,0.01245639931812986,0.00055,0.00323892572140173,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_osf71caan8,0.00055,0.028894466019872146,0.00055,0.005649868274781534,0.008268729340403725,0.00699276906636587,0.00055,0.00055,0.00055,0.00055,0.00055,0.022959588986642684,0.00055,0.00055,0.00055,0.00055,0.020678273555534653,0.00055,0.00055,0.05536623027497685,0.0264427496505177,0.00055,0.04434814456729601,0.029068010049815164,0.0034698896495098325,0.1301396386937935,0.08486206400907942,0.010967937435792077,0.023821872757878303,0.028170878707690993,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.02094531678410578,0.00055,0.004723428830084411,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.008405935071427144,0.00055,0.05636040658488117,0.00055,0.00055,0.00055,0.00055,0.013251622548070812,0.001977040683128033,0.00055,0.00055,0.00055,0.05504509303842281,0.05458600935151585,0.018425142278843988,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.043239048022500316,0.02889463128975342,0.0030335820372031893,0.02883864065028146,0.04176245695413372,0.005851147001431095,0.016615220013058977,0.033547487477236626,0.014437422700553421,0.00055,0.00055,0.00055,0.0025648642726979255,0.00055,0.00055,0.00055,0.0028745754991767727,0.00055,0.010262115704074837,0.00055,0.004257702167467764,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_swg7cpel3t,0.00055,0.027452215745858443,0.00055,0.0051592930710444365,0.009824138419531956,0.0064248903250269575,0.00055,0.00055,0.00055,0.00055,0.00055,0.018822893233943615,0.00055,0.00055,0.00055,0.00055,0.020440139183834916,0.00055,0.00055,0.051647914693175326,0.025416766768930298,0.00055,0.0476408379183091,0.0353716108614087,0.0035933638993951994,0.1455027570420363,0.07924888312697904,0.00956505933744648,0.033605511979664736,0.03375037219384014,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.023962815835066487,0.00055,0.005923952583883685,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.007570268943219743,0.00055,0.04972876550998173,0.00055,0.00055,0.00055,0.00055,0.010426956256141932,0.002100526708533415,0.00055,0.00055,0.00055,0.04308434031694268,0.057432284810313414,0.016560584666546453,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.043989184049734224,0.031470709489105055,0.0033235102389875927,0.027442093708074034,0.04107106295573737,0.00585372474169991,0.010323033212087433,0.027875717291785684,0.016038066786129773,0.00055,0.00055,0.00055,0.002439383167726391,0.00055,0.00055,0.00055,0.003435524296781569,0.00055,0.011526027785559785,0.00055,0.004954818845535955,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_ydumfrj19d,0.00055,0.025905717973630484,0.00055,0.0053327026047000695,0.007847990269309057,0.012356214931260184,0.00055,0.00055,0.00055,0.00055,0.00055,0.0291665712557244,0.00055,0.00055,0.00055,0.00055,0.01670237339615322,0.00055,0.00055,0.042503316104191294,0.019906366095774376,0.00055,0.04692947792751445,0.037905990070050154,0.003356813854971958,0.057141972259849405,0.06361324967388267,0.008790760932558088,0.03798026720657679,0.024873031637670885,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.021216797158585345,0.00055,0.0060413909063342045,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.011026308604730573,0.00055,0.06370613269574844,0.00055,0.00055,0.00055,0.00055,0.016959488761279097,0.003666159285717342,0.00055,0.00055,0.00055,0.038129125205015664,0.04824125164026673,0.009218400981498951,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.05056366057557162,0.06633432609963003,0.004901644754768254,0.038366759120244266,0.06480906688274017,0.0046623540577862945,0.022300883927380173,0.040647120144770024,0.017249131999654117,0.00055,0.00055,0.00055,0.004107820291209293,0.00055,0.00055,0.00055,0.0027136001927174224,0.00055,0.020472688598109044,0.00055,0.004353071922425437,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_xg0heijxap,0.00055,0.047220281220615716,0.00055,0.009115529071225198,0.009703852671242678,0.004645773934336725,0.00055,0.00055,0.00055,0.00055,0.00055,0.02516254464690637,0.00055,0.00055,0.00055,0.00055,0.009251189081541308,0.00055,0.00055,0.028609817415043398,0.008614151431131763,0.00055,0.032135831887394564,0.02745502142653091,0.0037300979575220494,0.05333075294180728,0.09133825285806241,0.01774178059305843,0.012222827702255652,0.01671252726458964,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.022988475916019557,0.00055,0.005891042405506914,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.013456010226910162,0.00055,0.15648316088013528,0.00055,0.00055,0.00055,0.00055,0.024381374741965535,0.0030178355375852003,0.00055,0.00055,0.00055,0.038972212381013394,0.04371247738289899,0.009452520242218664,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.0324746569176978,0.0463504456847569,0.003999420140091083,0.02985116654284865,0.04005474441143244,0.005415245785257537,0.01473942401557769,0.03917245362212697,0.04087929994467872,0.00055,0.00055,0.00055,0.0035061175155030747,0.00055,0.00055,0.00055,0.010056192397238987,0.00055,0.012319824413365163,0.00055,0.005835666791907,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_sam2wm6kmn,0.00055,0.026786120154211595,0.00055,0.006774266883493717,0.008896249466886708,0.01092640392605053,0.00055,0.00055,0.00055,0.00055,0.00055,0.03768047311580959,0.00055,0.00055,0.00055,0.00055,0.01326336611588019,0.00055,0.00055,0.026827943761467014,0.024232735465917955,0.00055,0.04193696163662121,0.03980262206769679,0.003937137712878949,0.06227503177498385,0.07354706295230122,0.009415928117440164,0.03429648812597889,0.025515385044543277,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.022289063425910697,0.00055,0.0073758170525309195,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.012201359083642374,0.00055,0.056194249759709124,0.00055,0.00055,0.00055,0.00055,0.017007860990869303,0.003472391080159956,0.00055,0.00055,0.00055,0.04172578999196828,0.04715556172551275,0.012207967803140103,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.05628821824197958,0.07402562633912695,0.0062499559280080556,0.035989364436319796,0.05866259443014993,0.005308980064012727,0.01740596560648286,0.03164770081624727,0.01674749092412282,0.00055,0.00055,0.00055,0.004960973336893139,0.00055,0.00055,0.00055,0.002508900682607768,0.00055,0.017380159125464208,0.00055,0.0070798328329799085,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_1lsgzdhiw7,0.00055,0.08868243981388393,0.00055,0.008883116350455996,0.008479097515221114,0.0044165955311983975,0.00055,0.00055,0.00055,0.00055,0.00055,0.023748079942145218,0.00055,0.00055,0.00055,0.00055,0.006098368153803291,0.00055,0.00055,0.021123359962341028,0.00788869120292622,0.00055,0.03990641867199603,0.020276681299769426,0.004274510368816796,0.05324398365413028,0.042693565579709845,0.017676627699059203,0.016422214598901558,0.012132884590353355,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03166960006951829,0.00055,0.005423386492677426,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.014225189892251735,0.00055,0.1141529508126348,0.00055,0.00055,0.00055,0.00055,0.03265217086529338,0.005751665485833769,0.00055,0.00055,0.00055,0.024260251383347108,0.043519814203484206,0.0060685110286993246,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03414802783402078,0.05092879668230936,0.004018573536539623,0.036754712899800576,0.0297983507563254,0.006175149155568415,0.02766295393814101,0.06601179970133629,0.05986688728060959,0.00055,0.00055,0.00055,0.004161924688904893,0.00055,0.00055,0.00055,0.005678060865493957,0.00055,0.01846189701931167,0.00055,0.0026626904731867377,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_71aqoy218e,0.00055,0.031449645120436354,0.00055,0.00571820848298203,0.006632652322113899,0.004943850224802722,0.00055,0.00055,0.00055,0.00055,0.00055,0.035654467999799724,0.00055,0.00055,0.00055,0.00055,0.008859601357268338,0.00055,0.00055,0.027181210680269824,0.01396934963668057,0.00055,0.03321249898066928,0.020762514282111812,0.004527339880906029,0.08972438823334032,0.07832700394130383,0.01550921047527675,0.027769043506966674,0.02311190483664232,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.023672795589046978,0.00055,0.005477017744488069,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.0149894805408982,0.00055,0.08604956469301914,0.00055,0.00055,0.00055,0.00055,0.01942095618161927,0.003094533039701531,0.00055,0.00055,0.00055,0.05984132127548355,0.06652912397729782,0.014568689201632906,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.046111813353199256,0.04823795206247565,0.004494855877332157,0.02892486955584646,0.03641847218795681,0.0050423671032683495,0.02259909151516759,0.04431317502880689,0.020427286127112757,0.00055,0.00055,0.00055,0.0035415524077440593,0.00055,0.00055,0.00055,0.002489138537407019,0.00055,0.013159920485128576,0.00055,0.0032431335537964844,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_6jqrykj3cn,0.00055,0.04033896921716744,0.00055,0.005918376219496849,0.005573616167099524,0.004095003734131382,0.00055,0.00055,0.00055,0.00055,0.00055,0.036565901319169966,0.00055,0.00055,0.00055,0.00055,0.008818616831575182,0.00055,0.00055,0.029228866879174576,0.014248144427620402,0.00055,0.0545213420520308,0.02576286026939601,0.004616011108216331,0.08299838289486286,0.0965830629343668,0.01562183045912594,0.019025145348931353,0.02289843938392817,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03200417713733542,0.00055,0.004548608133131566,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.011183539768155924,0.00055,0.09157309211461155,0.00055,0.00055,0.00055,0.00055,0.01616837270213708,0.0025265924139045914,0.00055,0.00055,0.00055,0.05122652617865775,0.05544029743928884,0.019492995094737422,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.04000753274425517,0.04105138584880578,0.0031119456846575378,0.02634711645959158,0.034441128969107226,0.004161156500958211,0.014016090714598115,0.03750979734617433,0.02804549455209173,0.00055,0.00055,0.00055,0.0029729690113287446,0.00055,0.00055,0.00055,0.0033054045749708848,0.00055,0.011279796191050047,0.00055,0.0027714111741568423,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_ziga376t07,0.00055,0.014347810715396722,0.00055,0.005112387916875893,0.010461515683911207,0.008670259644049702,0.00055,0.00055,0.00055,0.00055,0.00055,0.012162264648806497,0.00055,0.00055,0.00055,0.00055,0.029981871707590525,0.00055,0.00055,0.07099289747794194,0.07429515257410965,0.00055,0.06821803343042569,0.05429397470618047,0.005467896655706796,0.046824259485072066,0.05480042023873305,0.00890342482580592,0.019172106963857273,0.030304769524740628,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.013678646198262484,0.00055,0.010000279249669777,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.012419803111228478,0.00055,0.061550644362872844,0.00055,0.00055,0.00055,0.00055,0.01166773182460621,0.002981399115142798,0.00055,0.00055,0.00055,0.03561143986681985,0.04108543750202223,0.012807033914568606,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03862980209819269,0.0316423652392566,0.0030948683650117584,0.02534791655277891,0.09700702504862121,0.006883328223695679,0.016502649793100878,0.026887295068244048,0.015165019731871796,0.00055,0.00055,0.00055,0.0037626856779239444,0.00055,0.00055,0.00055,0.0035620231544001477,0.00055,0.012239709949623404,0.00055,0.0034638497528816153,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_l90zlldx0b,0.00055,0.0456060252871439,0.00055,0.006275734361566271,0.005729223103487236,0.005582314640107317,0.00055,0.00055,0.00055,0.00055,0.00055,0.04267263334235676,0.00055,0.00055,0.00055,0.00055,0.009796413321635427,0.00055,0.00055,0.029393453549643234,0.011833559681326539,0.00055,0.03167527920026819,0.02455952896011349,0.005325524606577909,0.08633374124228034,0.08694163543131901,0.015153948404059332,0.02930967763921539,0.02536343684099015,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.028828613449025042,0.00055,0.005280747178864963,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.01638056480613595,0.00055,0.07166472466432897,0.00055,0.00055,0.00055,0.00055,0.015572536134765854,0.0034887069080436046,0.00055,0.00055,0.00055,0.05581178695713359,0.06187654765121779,0.036296990678950716,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.03155962740152056,0.04273616446303111,0.004857852890847324,0.022856380852884665,0.03384296631596607,0.005330001385431032,0.017557088122738568,0.038600015514448964,0.023365455290674558,0.00055,0.00055,0.00055,0.0037556425685119923,0.00055,0.00055,0.00055,0.004058177979121011,0.00055,0.010769618141681066,0.00055,0.003957661032586143,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
id_cdqqt407mp,0.00055,0.014412440677330177,0.00055,0.006365191621389309,0.008736896516569653,0.00917546400196535,0.00055,0.00055,0.00055,0.00055,0.00055,0.022544400504703625,0.00055,0.00055,0.00055,0.00055,0.03534515091666925,0.00055,0.00055,0.06885810513774998,0.04717769650615961,0.00055,0.08009784397557111,0.04090001317686918,0.007046893021645793,0.057982858084056454,0.03780459255895626,0.005614639344179831,0.018828850104475596,0.039583768386781445,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.015093256682036715,0.00055,0.014325353437305802,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.009457799515357723,0.00055,0.023476293728267462,0.00055,0.00055,0.00055,0.00055,0.010402950590787451,0.003992079522591484,0.00055,0.00055,0.00055,0.03249688897927203,0.046618337170737836,0.007575354735586015,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.057045633235127055,0.04948221185881514,0.004137342553303286,0.015363140749152283,0.0862618421143356,0.005331634671149931,0.017828434317925558,0.04821173033389417,0.012757912121268613,0.00055,0.00055,0.00055,0.0038248090626779446,0.00055,0.00055,0.00055,0.0037616542403682237,0.00055,0.026491951589415363,0.00055,0.005588584255551665,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
